Country,Date,Local price,Dollar ex,Dollar price,Dollar PPP,Dollar valuation
Argentina,1/1/16,33,13.80925,2.389702554,6.693711968,-51.52733155
Argentina,7/1/15,28,9.135,3.0651341,5.845511482,-36.00972652
Argentina,1/1/15,28,8.61,3.25203252,5.845511482,-32.10788058
Argentina,7/1/14,21,8.16875,2.570772762,4.379562044,-46.38638661
Argentina,1/1/14,21,6.92125,3.034134008,4.541358803,-34.38528007
Argentina,7/1/13,21,5.4125,3.879907621,4.608632041,-14.85206391
Argentina,1/1/13,19,4.9765,3.817944338,4.350418585,-12.58075787
Argentina,7/1/12,19,4.56625,4.160963592,4.390525708,-3.848328329
Argentina,1/1/12,20,4.3135,4.636606004,4.765058777,10.46850068
Argentina,7/1/11,20,4.1325,4.83968542,4.9200492,19.05745192
Argentina,7/1/10,14,3.93375,3.558945027,3.75,-4.671115348
Argentina,1/1/10,7,3.7985,1.842832697,1.955307263,-48.52422634
Argentina,7/1/09,11.5,3.81125,3.017382748,3.221288515,-15.47947483
Argentina,6/1/08,11,3.0195,3.64298725,3.081232493,2.044460772
Argentina,6/1/07,8.25,3.0915,2.668607472,2.419354839,-21.74171636
Argentina,1/1/07,8.25,3.08875,2.670983408,2.562111801,-17.05020474
Argentina,5/1/06,7,3.0565,2.290201211,2.258064516,-26.1225416
Argentina,1/1/06,4.75,3.0638,1.550362295,1.507936508,-50.78214936
Argentina,6/1/05,4.75,2.897,1.639627201,1.552287582,-46.41741175
Argentina,5/1/04,4.36,2.95,1.48,1.503448276,-49.03565167
Argentina,4/1/03,4.1,2.88,1.4,1.512915129,-47.46822468
Argentina,4/1/02,2.5,3.13,0.78,1.004016064,-67.92280945
Argentina,4/1/01,2.5,1,2.5,0.984251969,-1.57480315
Argentina,4/1/00,2.5,1,2.5,0.996015936,-0.398406375
Australia,1/1/16,5.3,1.415728746,3.743655,1.07505071,-24.0637931
Australia,7/1/15,5.3,1.35126005,3.922265,1.106471816,-18.11555324
Australia,1/1/15,5.3,1.227219734,4.318705,1.106471816,-9.83914405
Australia,7/1/14,5.1,1.059378145,4.814145,1.063607925,0.399270073
Australia,1/1/14,5.05,1.128859288,4.4735425,1.092088665,-3.257325644
Australia,7/1/13,5.035,1.089858863,4.61986425,1.104974396,1.38692575
Australia,1/1/13,4.7,0.959094615,4.900455,1.076156176,12.20542371
Australia,7/1/12,4.56,0.974326497,4.680156,1.05372617,8.149185442
Australia,1/1/12,4.8,0.972337012,4.93656,1.143614106,17.61499278
Australia,7/1/11,4.56,0.922381589,4.943724,1.121771218,21.61682657
Australia,7/1/10,4.35,1.133722578,3.8369175,1.165178571,2.774575893
Australia,1/1/10,4.35,1.09355,3.977870239,1.215083799,11.11369383
Australia,7/1/09,4.34,1.2869,3.372445411,1.215686275,-5.533741976
Australia,6/1/08,3.45,1.026,3.362573099,0.966386555,-5.810277327
Australia,6/1/07,3.45,1.17,2.948717949,1.011730205,-13.52733288
Australia,1/1/07,3.45,1.266865,2.723257806,1.071428571,-15.42677622
Australia,5/1/06,3.25,1.33253,2.438969479,1.048387097,-21.32356519
Australia,1/1/06,3.25,1.3308,2.442140066,1.031746032,-22.47174393
Australia,6/1/05,3.25,1.3015,2.497118709,1.062091503,-18.39481343
Australia,5/1/04,3.25,1.43,2.27,1.120689655,-21.63009404
Australia,4/1/03,3,1.61,1.8,1.10701107,-31.24154844
Australia,4/1/02,3,1.86,1.62,1.204819277,-35.22477005
Australia,4/1/01,3,1.98,1.52,1.181102362,-40.34836555
Australia,4/1/00,2.59,1.68,1.54,1.03187251,-38.57901726
Austria,1/1/16,3.5,0.930232558,3.7625,0.709939148,-23.68154158
Austria,7/1/15,3.39,0.912700224,3.7142535,0.707724426,-22.45817328
Austria,1/1/15,3.39,0.863073404,3.9278235,0.707724426,-17.99950939
Austria,7/1/14,3.39,0.742748914,4.5641265,0.706986444,-4.814880083
Austria,1/1/14,3.39,0.737218475,4.5983655,0.733105064,-0.557963597
Austria,7/1/13,3.39,0.777756173,4.3586925,0.743964887,-4.344714704
Austria,1/1/13,3.39,0.736946829,4.6000605,0.776206263,5.327308894
Austria,7/1/12,3.19,0.824844311,3.8673965,0.737146158,-10.6320855
Austria,1/1/12,3.09,0.788239467,3.9201285,0.736201581,-6.601786421
Austria,7/1/11,3.09,0.697520315,4.4299785,0.760147601,8.978560886
Belgium,1/1/16,3.95,0.930232558,4.24625,0.801217039,-13.86916836
Belgium,7/1/15,3.7,0.912700224,4.053905,0.772442589,-15.36732777
Belgium,1/1/15,3.7,0.863073404,4.287005,0.772442589,-10.50093946
Belgium,7/1/14,3.7,0.742748914,4.981495,0.771637122,3.889363921
Belgium,1/1/14,3.95,0.737218475,5.3579775,0.854207965,15.86903947
Belgium,7/1/13,3.7,0.777756173,4.757275,0.811997074,4.402523775
Belgium,1/1/13,3.8,0.736946829,5.15641,0.870083717,18.06600997
Belgium,7/1/12,3.8,0.824844311,4.60693,0.878105142,6.457076834
Belgium,1/1/12,3.7,0.788239467,4.694005,0.881535874,11.83604862
Belgium,7/1/11,3.75,0.697520315,5.3761875,0.922509225,32.25553506
Brazil,1/1/16,13.5,4.0248,3.354203936,2.738336714,-31.96340901
Brazil,7/1/15,13.5,3.15235,4.28251939,2.818371608,-10.59458475
Brazil,1/1/15,13.5,2.59275,5.206826728,2.818371608,8.702019382
Brazil,7/1/14,13,2.22025,5.855196487,2.711157456,22.11045854
Brazil,1/1/14,12.4,2.36305,5.247455619,2.681564246,13.47894652
Brazil,7/1/13,12,2.27065,5.284830335,2.633504023,15.98018292
Brazil,1/1/13,11.25,1.99335,5.64376552,2.575905741,29.22496004
Brazil,7/1/12,10.08,2.04215,4.935974341,2.329289428,14.06064335
Brazil,1/1/12,10.25,1.805,5.67867036,2.442092623,35.29599021
Brazil,7/1/11,9.5,1.5416,6.162428646,2.33702337,51.59726065
Brazil,7/1/10,8.71,1.77495,4.907180484,2.333035714,31.44233439
Brazil,1/1/10,8.2,1.7233,4.75831254,2.290502793,32.9137581
Brazil,7/1/09,8.03,1.9971,4.020830204,2.24929972,12.62829703
Brazil,6/1/08,7.5,1.5846,4.733055661,2.100840336,32.57858994
Brazil,6/1/07,6.9,1.913,3.606900157,2.023460411,5.774198147
Brazil,1/1/07,6.4,2.1335,2.999765643,1.98757764,-6.839576295
Brazil,5/1/06,6.4,2.3045,2.777175092,2.064516129,-10.4137067
Brazil,1/1/06,6.2,2.2615,2.741543224,1.968253968,-12.96688179
Brazil,6/1/05,5.9,2.4648,2.393703343,1.928104575,-21.77440055
Brazil,5/1/04,5.4,3.18,1.7,1.862068966,-41.44437215
Brazil,4/1/03,4.55,3.07,1.44,1.67896679,-45.31052802
Brazil,4/1/02,3.6,2.34,1.55,1.445783133,-38.21439605
Brazil,4/1/01,3.6,2.19,1.64,1.417322835,-35.28206234
Brazil,4/1/00,2.95,1.79,1.65,1.175298805,-34.34084889
Britain,1/1/16,2.89,0.684532977,4.2218565,0.586206897,-14.36396552
Britain,7/1/15,2.89,0.640450877,4.512446,0.603340292,-5.794446764
Britain,1/1/15,2.89,0.661594443,4.368235,0.603340292,-8.805114823
Britain,7/1/14,2.89,0.586785589,4.925138,0.602711157,2.714035454
Britain,1/1/14,2.79,0.603009015,4.6267965,0.603351955,0.056871508
Britain,7/1/13,2.69,0.669142494,4.0200705,0.590343819,-11.77606803
Britain,1/1/13,2.69,0.633211968,4.2481825,0.615927684,-2.729620531
Britain,7/1/12,2.69,0.646266197,4.1623715,0.621606008,-3.815794339
Britain,1/1/12,2.49,0.651253663,3.823395,0.593249818,-8.906490487
Britain,7/1/11,2.39,0.614137444,3.891637,0.587945879,-4.264772448
Britain,7/1/10,2.29,0.657375756,3.483548,0.613392857,-6.690678571
Britain,1/1/10,2.29,0.623752495,3.671328,0.639664804,2.551061453
Britain,7/1/09,2.29,0.620886626,3.688274,0.641456583,-3.206757416
Britain,6/1/08,2.29,0.501039657,4.5704965,0.641456583,28.02511204
Britain,6/1/07,1.99,0.496610632,4.0071635,0.583577713,17.5121261
Britain,1/1/07,1.94,0.506034461,3.833731,0.602484472,19.05996894
Britain,5/1/06,1.94,0.531801744,3.647976,0.625806452,17.67664516
Britain,1/1/06,1.88,0.566925563,3.316132,0.596825397,-5.009812637
Britain,6/1/05,1.88,0.546448087,3.4404,0.614379085,12.43137255
Britain,5/1/04,1.88,0.558659218,3.37,0.648275862,16.04137931
Britain,4/1/03,1.99,0.632911392,3.08,0.734317343,16.02214022
Britain,4/1/02,1.99,0.689655172,2.88,0.799196787,15.88353414
Britain,4/1/01,1.99,0.699300699,2.85,0.783464567,12.03543307
Britain,4/1/00,1.9,0.632911392,3,0.756972112,19.60159363
Canada,1/1/16,5.84,1.4092,4.144195288,1.184584178,-15.93924365
Canada,7/1/15,5.85,1.2897,4.53593859,1.221294363,-5.303996026
Canada,1/1/15,5.7,1.22855,4.639615807,1.189979123,-3.139544734
Canada,7/1/14,5.64,1.07405,5.251152181,1.176225235,9.513079896
Canada,1/1/14,5.54,1.1051,5.013120985,1.198053703,8.411338645
Canada,7/1/13,5.53,1.05125,5.260404281,1.213606437,15.44413198
Canada,1/1/13,5.41,1.0029,5.394356367,1.23872445,23.51425363
Canada,7/1/12,5.12,1.01945,5.022315955,1.183131138,16.05582795
Canada,1/1/12,4.73,1.02095,4.632939909,1.126936401,10.38115488
Canada,7/1/11,4.73,0.94585,5.000792938,1.163591636,23.02073647
Canada,7/1/10,4.17,1.04235,4.000575622,1.116964286,7.1582756
Canada,1/1/10,4.12,1.0368,3.973765432,1.150837989,10.99903442
Canada,7/1/09,3.89,1.16085,3.350992807,1.089635854,-6.134655266
Canada,6/1/08,4.09,1.00355,4.075531862,1.145658263,14.16055636
Canada,6/1/07,3.88,1.05345,3.683136361,1.137829912,8.009863973
Canada,1/1/07,3.63,1.17485,3.089756139,1.127329193,-4.044840401
Canada,5/1/06,3.52,1.12045,3.141594895,1.135483871,1.341770803
Canada,1/1/06,3.52,1.1704,3.007518797,1.117460317,-4.523212794
Canada,6/1/05,3.28,1.2494,2.625260125,1.071895425,-14.20718546
Canada,5/1/04,3.19,1.37,2.33,1.1,-19.7080292
Canada,4/1/03,3.2,1.45,2.17,1.180811808,-18.56470289
Canada,4/1/02,3.33,1.57,2.12,1.337349398,-14.81850971
Canada,4/1/01,3.33,1.56,2.14,1.311023622,-15.96002423
Canada,4/1/00,2.85,1.47,1.94,1.135458167,-22.7579478
Chile,1/1/16,2100,715.215,2.93618003,425.9634888,-40.44259574
Chile,7/1/15,2100,642.45,3.268736867,438.4133612,-31.75914683
Chile,1/1/15,2100,627.485,3.346693546,438.4133612,-30.13165874
Chile,7/1/14,2100,564.14,3.722480235,437.9562044,-22.3674612
Chile,1/1/14,2000,541.95,3.690377341,432.5103622,-20.19367797
Chile,7/1/13,2000,508.155,3.935806988,438.9173372,-13.62530385
Chile,1/1/13,2050,471.75,4.345521993,469.3872683,-0.500844018
Chile,7/1/12,2050,493.05,4.157793327,473.7146158,-3.921586892
Chile,1/1/12,2050,506.05,4.050983104,488.4185246,-3.484137014
Chile,7/1/11,1850,462.75,3.997839006,455.104551,-1.652176976
Chile,7/1/10,1750,523.65,3.34192686,468.75,-10.48410198
Chile,1/1/10,1600,503.1,3.18028225,446.9273743,-11.16530028
Chile,7/1/09,1750,548.55,3.190228785,490.1960784,-10.63784916
Chile,6/1/08,1550,494.65,3.133528758,434.1736695,-12.22608522
Chile,6/1/07,1565,526.75,2.971048885,458.9442815,-12.87246673
Chile,1/1/07,1670,540.15,3.091733778,518.6335404,-3.983423054
Chile,5/1/06,1560,529.95,2.943673932,503.2258065,-5.042776403
Chile,1/1/06,1560,522.75,2.984218077,495.2380952,-5.262918175
Chile,6/1/05,1500,592.45,2.531859229,490.1960784,-17.25950233
Chile,5/1/04,1400,641,2.18,482.7586207,-24.68664264
Chile,4/1/03,1400,716,1.95,516.6051661,-27.8484405
Chile,4/1/02,1400,655,2.16,562.248996,-14.16045863
Chile,4/1/01,1260,601,2.1,496.0629921,-17.46040064
Chile,4/1/00,1260,514,2.45,501.9920319,-2.33618057
China,1/1/16,17.6,6.5582,2.6836632,3.569979716,-45.56464097
China,7/1/15,17,6.2092,2.737872834,3.549060543,-42.84190326
China,1/1/15,17.2,6.2115,2.769057394,3.590814196,-42.19086861
China,7/1/14,16.9,6.1983,2.726554055,3.524504692,-43.13755881
China,1/1/14,16.6,6.0513,2.743212202,3.589836006,-40.67661484
China,7/1/13,16,6.1341,2.608369606,3.511338698,-42.7570679
China,1/1/13,16,6.2204,2.572181853,3.663510387,-41.10490664
China,7/1/12,15.65,6.3885,2.44971433,3.616406701,-43.39192766
China,1/1/12,15.4,6.3155,2.438445095,3.669095258,-41.90332898
China,7/1/11,14.65,6.445,2.273079907,3.603936039,-44.08167511
China,7/1/10,13.2,6.7769,1.947793239,3.535714286,-47.82696682
China,1/1/10,12.5,6.8272,1.830911648,3.491620112,-48.85721655
China,7/1/09,12.5,6.8327,1.82943785,3.50140056,-48.75524229
China,6/1/08,12.5,6.834,1.829089845,3.50140056,-48.76499034
China,6/1/07,11,7.6047,1.446473891,3.225806452,-57.58141082
China,1/1/07,11,7.7743,1.414918385,3.416149068,-56.05843525
China,5/1/06,10.5,8.026,1.308248193,3.387096774,-57.79844538
China,1/1/06,10.5,8.0641,1.302067187,3.333333333,-58.66453376
China,6/1/05,10.5,8.2764,1.268667537,3.431372549,-58.54027658
China,5/1/04,10.4,8.28,1.26,3.586206897,-56.68832251
China,4/1/03,9.9,8.28,1.2,3.653136531,-55.87999358
China,4/1/02,10.5,8.28,1.27,4.21686747,-49.07164891
China,4/1/01,9.9,8.28,1.2,3.897637795,-52.92707977
China,4/1/00,9.9,8.28,1.2,3.944223108,-52.36445522
Colombia,1/1/16,7900,3253.9,2.427855804,1602.434077,-50.75343197
Colombia,7/1/15,7900,2708.9,2.916312895,1649.269311,-39.11664103
Colombia,1/1/15,7900,2364.98,3.340408798,1649.269311,-30.26286433
Colombia,7/1/14,8600,1847.65,4.654561199,1793.534932,-2.928859242
Colombia,1/1/14,8600,1982.795,4.337311724,1859.794558,-6.203386756
Colombia,7/1/13,8600,1921,4.476834982,1887.34455,-1.751975528
Colombia,1/1/13,8600,1773.175,4.850057101,1969.136833,11.05146605
Colombia,7/1/12,8600,1804.475,4.765929148,1987.290583,10.13123393
Colombia,1/1/12,8400,1852.15,4.535269822,2001.324686,8.054136346
Colombia,7/1/11,8400,1770.5,4.74442248,2066.420664,16.71396014
Colombia,7/1/10,8200,1868.45,4.388664401,2196.428571,17.55351074
Colombia,1/1/10,8200,2095.6,3.912960489,2296.918768,9.606736377
Colombia,7/1/09,7000,2095.6,3.340332124,1960.784314,-6.433273825
Colombia,6/1/08,7000,1798.65,3.891807745,1960.784314,9.014222541
Colombia,6/1/07,6900,1956,3.527607362,2023.460411,3.448896245
Colombia,1/1/07,6900,2239.325,3.081285655,2142.857143,-4.307898904
Colombia,5/1/06,6500,2503.6,2.596261384,2096.774194,-16.24963279
Colombia,6/1/05,6500,2327.7,2.792456073,2124.183007,-8.743265604
Colombia,5/1/04,6500,2769.83,2.346714419,2241.37931,-19.07881313
Costa Rica,1/1/16,2150,535.25,4.016814573,436.1054767,-18.52303098
Costa Rica,7/1/15,2150,533.3,4.031501969,448.8517745,-15.83503197
Costa Rica,1/1/15,2150,536.09,4.010520622,448.8517745,-16.27305592
Costa Rica,7/1/14,2150,537.3,4.001488926,448.3837331,-16.54871895
Costa Rica,1/1/14,2150,501.92,4.283551164,464.9486394,-7.365986732
Costa Rica,7/1/13,2150,498.675,4.311425277,471.8361375,-5.382034887
Costa Rica,1/1/13,2200,500.83,4.392708105,503.7326782,0.579573553
Costa Rica,7/1/12,1200,501.015,2.39513787,277.2963605,-44.65308215
Costa Rica,1/1/12,2050,509.54,4.023236645,488.4185246,-4.145204568
Costa Rica,7/1/11,2050,504.305,4.065000347,504.3050431,8.54E-06
Costa Rica,7/1/10,2000,522.115,3.830573724,535.7142857,2.604653326
Costa Rica,1/1/10,2050,582.57,3.518890434,574.2296919,-1.431640511
Costa Rica,7/1/09,2000,582.57,3.433063838,560.2240896,-3.83574684
Costa Rica,6/1/08,1800,551.02,3.266669086,504.2016807,-8.496664246
Costa Rica,6/1/07,1130,518.625,2.178838274,331.3782991,-36.10444943
Costa Rica,1/1/07,1130,509.535,2.217708303,350.931677,-31.12707135
Costa Rica,5/1/06,1130,509.535,2.217708303,364.516129,-28.46102249
Costa Rica,6/1/05,1130,475.3,2.377445824,369.2810458,-22.30569204
Costa Rica,5/1/04,1130,433.55,2.606389113,389.6551724,-10.12451334
Czech Republic,1/1/16,75,25.1442,2.982795237,15.21298174,-39.49705401
Czech Republic,7/1/15,70,24.70225,2.833749962,14.61377871,-40.84029307
Czech Republic,1/1/15,70.45,24.13325,2.919208975,14.70772443,-39.05618006
Czech Republic,7/1/14,70.45,20.3877,3.455514845,14.6923879,-27.93503973
Czech Republic,1/1/14,70.45,20.2838,3.473215078,15.23517751,-24.88992443
Czech Republic,7/1/13,70.45,20.1828,3.490595953,15.4608632,-23.39584595
Czech Republic,1/1/13,70.33,18.89495,3.722158566,16.10341785,-14.77395894
Czech Republic,7/1/12,70.33,21.048,3.34141011,16.25187753,-22.7865948
Czech Republic,1/1/12,70.22,20.36535,3.448013415,16.73012137,-17.85006707
Czech Republic,7/1/11,69.32,17.0219,4.072400848,17.05289053,0.182062689
Czech Republic,7/1/10,67.64,19.7476,3.425226357,18.11785714,-8.252865448
Czech Republic,1/1/10,67.64,18.21005,3.714432415,18.89385475,3.755095393
Czech Republic,7/1/09,67.92,18.66155,3.63956906,19.02521008,1.948713178
Czech Republic,6/1/08,66.08,14.49795,4.55788577,18.50980392,27.67187031
Czech Republic,6/1/07,52.9,21.11675,2.505120343,15.51319648,-26.53606033
Czech Republic,1/1/07,52.1,21.50115,2.423126205,16.18012422,-24.74763339
Czech Republic,5/1/06,59.05,22.1078,2.671002994,19.0483871,-13.83861308
Czech Republic,1/1/06,62,23.8375,2.600943891,19.68253968,-17.43035267
Czech Republic,6/1/05,56.42,24.5409,2.299019188,18.4379085,-24.86865397
Czech Republic,5/1/04,56.42,26.5,2.13,19.45517241,-26.58425504
Czech Republic,4/1/03,56.57,28.9,1.91,20.87453875,-27.76976213
Czech Republic,4/1/02,56.28,34,1.66,22.60240964,-33.52232459
Czech Republic,4/1/01,56,39,1.43,22.04724409,-43.46860489
Czech Republic,4/1/00,54.37,39.1,1.39,21.66135458,-44.60011616
Denmark,1/1/16,30,6.9405,4.322455155,6.085192698,-12.32342486
Denmark,7/1/15,34.59,6.81105,5.078512124,7.221294363,6.023217613
Denmark,1/1/15,34.5,6.4174,5.376008976,7.202505219,12.23400784
Denmark,7/1/14,28.5,5.5388,5.145518885,5.943691345,7.310091449
Denmark,1/1/14,28.5,5.5014,5.180499509,6.163272662,12.03098596
Denmark,7/1/13,28.5,5.8006,4.913284833,6.254572056,7.82629479
Denmark,1/1/13,28.5,5.49795,5.183750307,6.525627877,18.69201933
Denmark,7/1/12,28.5,6.1356,4.645022492,6.585788562,7.337319276
Denmark,1/1/12,31.5,5.86135,5.37418854,7.504967574,28.04162136
Denmark,7/1/11,28.5,5.19845,5.482403409,7.011070111,34.86847254
Denmark,7/1/10,28.5,5.81365,4.902255898,7.633928571,31.31042583
Denmark,1/1/10,30.94,5.16195,5.99385891,8.642458101,67.42622653
Denmark,7/1/09,29.5,5.3375,5.526932084,8.263305322,54.81602477
Denmark,6/1/08,28,4.7044,5.951874841,7.843137255,66.71918321
Denmark,6/1/07,27.75,5.4603,5.082138344,8.137829912,49.03631507
Denmark,1/1/07,27.75,5.75305,4.823528389,8.618012422,49.7990183
Denmark,5/1/06,27.75,5.81825,4.769475358,8.951612903,53.8540438
Denmark,1/1/06,27.75,6.1769,4.492544804,8.80952381,42.62046997
Denmark,6/1/05,27.75,6.0647,4.575659142,9.068627451,49.53134452
Denmark,5/1/04,27.75,6.22,4.46,9.568965517,53.84188934
Denmark,4/1/03,27.75,6.78,3.99,10.2398524,51.03027136
Denmark,4/1/02,24.75,8.38,2.96,9.939759036,18.61287633
Denmark,4/1/01,24.75,8.46,2.93,9.744094488,15.17842185
Denmark,4/1/00,24.75,8.04,3.08,9.860557769,22.64375334
Egypt,1/1/16,16.93,7.83005,2.162182872,3.434077079,-56.14233525
Egypt,7/1/15,16.93,7.83005,2.162182872,3.534446764,-54.86048283
Egypt,1/1/15,16.93,7.35005,2.303385691,3.534446764,-51.91261605
Egypt,7/1/14,16.93,7.15005,2.36781561,3.53076121,-50.61906966
Egypt,1/1/14,16.93,6.961,2.432121822,3.661200216,-47.4041055
Egypt,7/1/13,16.75,7.00915,2.38973342,3.675932699,-47.55522853
Egypt,1/1/13,16,6.68575,2.393149609,3.663510387,-45.20419718
Egypt,7/1/12,16,6.0665,2.637435094,3.697284806,-39.05407061
Egypt,1/1/12,15.5,6.037,2.567500414,3.692920552,-38.82854808
Egypt,7/1/11,14.09,5.962,2.363300906,3.466174662,-41.86221634
Egypt,7/1/10,13,5.699,2.281101948,3.482142857,-38.89905497
Egypt,1/1/10,13,5.465,2.378774016,3.631284916,-33.55379842
Egypt,7/1/09,13,5.58475,2.327767581,3.641456583,-34.79642629
Egypt,6/1/08,13,5.3125,2.447058824,3.641456583,-31.45493492
Egypt,6/1/07,9.54,5.69025,1.676551997,2.797653959,-50.83425229
Egypt,1/1/07,9.09,5.7,1.594736842,2.822981366,-50.47401111
Egypt,5/1/06,9.5,5.77075,1.646233159,3.064516129,-46.89570456
Egypt,1/1/06,9.25,5.74,1.611498258,2.936507937,-48.84132515
Egypt,6/1/05,9,5.8,1.551724138,2.941176471,-49.29006085
Egypt,5/1/04,10,6.19,1.62,3.448275862,-44.29279706
Egypt,4/1/03,8,5.92,1.38,2.95202952,-50.13463648
Estonia,1/1/16,3,0.930232558,3.225,0.60851927,-34.5841785
Estonia,7/1/15,2.95,0.912700224,3.2321675,0.615866388,-32.52259916
Estonia,1/1/15,2.9,0.863073404,3.360085,0.605427975,-29.85208768
Estonia,7/1/14,2.9,0.742748914,3.904415,0.604796663,-18.57320125
Estonia,1/1/14,2.8,0.737218475,3.79806,0.605514507,-17.86498468
Estonia,7/1/13,2.75,0.777756173,3.5358125,0.603511339,-22.40352963
Estonia,1/1/13,2.7,0.736946829,3.663765,0.618217378,-16.11099292
Estonia,7/1/12,2.04,0.824844311,2.473194,0.471403813,-42.84935875
Estonia,1/1/12,2.04,0.788239467,2.588046,0.486035995,-38.33904346
Estonia,7/1/11,2.2,0.697520315,3.15403,0.541205412,-22.4100861
Euro area,1/1/16,3.72,0.930232558,3.999,0.754563895,-18.88438134
Euro area,7/1/15,3.7,0.912700224,4.053905,0.772442589,-15.36732777
Euro area,1/1/15,3.68,0.863073404,4.263832,0.768267223,-10.98471816
Euro area,7/1/14,3.67923829,0.742748914,4.953542471,0.767307255,3.306412329
Euro area,1/1/14,3.657962724,0.737218475,4.961843536,0.791053391,7.302437262
Euro area,7/1/13,3.623870489,0.777756173,4.659391481,0.795289793,2.254385093
Euro area,1/1/13,3.594849572,0.736946829,4.878031127,0.823110547,11.69198564
Euro area,7/1/12,3.583482241,0.824844311,4.344434695,0.828072153,0.391327446
Euro area,1/1/12,3.49245637,0.788239467,4.430704774,0.832087994,5.562843361
Euro area,7/1/11,3.437660401,0.697520315,4.928401834,0.845672915,21.23989753
Euro area,7/1/10,3.380031071,0.78015291,4.332523827,0.905365465,16.04974535
Euro area,1/1/10,3.36,0.693649638,4.843944,0.938547486,35.30569832
Euro area,7/1/09,3.31,0.716897269,4.617119,0.927170868,29.33106443
Euro area,6/1/08,3.36856,0.630497147,5.342704588,0.94357423,49.6555907
Euro area,6/1/07,3.057482443,0.733756466,4.166889948,0.896622417,22.19618616
Euro area,1/1/07,2.94,0.771813376,3.809211,0.913043478,18.29847826
Euro area,5/1/06,2.939573529,0.780365992,3.766916499,0.948249526,21.51343545
Euro area,1/1/06,2.91,0.82815735,3.513825,0.923809524,11.55
Euro area,6/1/05,2.92,0.814929509,3.583132,0.954248366,17.09581699
Euro area,5/1/04,2.74,0.833333333,3.28,0.944827586,13.37931034
Euro area,4/1/03,2.71,0.909090909,2.98,1,10
Euro area,4/1/02,2.67,1.123595506,2.37,1.072289157,-4.56626506
Euro area,4/1/01,2.57,1.136363636,2.27,1.011811024,-10.96062992
Euro area,4/1/00,2.56,1.075268817,2.38,1.019920319,-5.147410359
Finland,1/1/16,4.1,0.930232558,4.4075,0.831643002,-10.59837728
Finland,7/1/15,4.1,0.912700224,4.492165,0.855949896,-6.217849687
Finland,1/1/15,4.1,0.863073404,4.750465,0.855949896,-0.825365344
Finland,7/1/14,4.1,0.742748914,5.520035,0.855057351,15.12064651
Finland,1/1/14,4.1,0.737218475,5.561445,0.886646243,20.26912957
Finland,7/1/13,4.1,0.777756173,5.271575,0.899780541,15.6892831
Finland,1/1/13,3.75,0.736946829,5.0885625,0.858635247,16.51250984
Finland,7/1/12,3.75,0.824844311,4.5463125,0.866551127,5.056325823
Finland,1/1/12,3.75,0.788239467,4.7574375,0.893448521,13.34734658
Finland,7/1/11,3.75,0.697520315,5.3761875,0.922509225,32.25553506
France,1/1/16,4.1,0.930232558,4.4075,0.831643002,-10.59837728
France,7/1/15,4.1,0.912700224,4.492165,0.855949896,-6.217849687
France,1/1/15,3.9,0.863073404,4.518735,0.814196242,-5.663152401
France,7/1/14,3.9,0.742748914,5.250765,0.813347237,9.505005214
France,1/1/14,3.8,0.737218475,5.15451,0.821769688,11.46894936
France,7/1/13,3.9,0.777756173,5.014425,0.855888808,10.04590344
France,1/1/13,3.6,0.736946829,4.88502,0.824289837,11.85200944
France,7/1/12,3.6,0.824844311,4.36446,0.831889081,0.85407279
France,1/1/12,3.6,0.788239467,4.56714,0.85771058,8.813452714
France,7/1/11,3.5,0.697520315,5.017775,0.86100861,23.43849938
Germany,1/1/16,3.59,0.930232558,3.85925,0.728194726,-21.71906694
Germany,7/1/15,3.59,0.912700224,3.9333835,0.749478079,-17.88343424
Germany,1/1/15,3.67,0.863073404,4.2522455,0.766179541,-11.22660752
Germany,7/1/14,3.67,0.742748914,4.9411045,0.765380605,3.047017727
Germany,1/1/14,3.67,0.737218475,4.9781715,0.793656515,7.655537935
Germany,7/1/13,3.64,0.777756173,4.68013,0.798829554,2.709509876
Germany,1/1/13,3.64,0.736946829,4.939298,0.833448613,13.09480955
Germany,7/1/12,3.64,0.824844311,4.412954,0.841132293,1.974673599
Germany,1/1/12,3.53,0.788239467,4.4783345,0.841032874,6.697635578
Germany,7/1/11,3.4,0.697520315,4.87441,0.836408364,19.91168512
Greece,1/1/16,3.35,0.930232558,3.60125,0.679513185,-26.95233266
Greece,7/1/15,3.05,0.912700224,3.3417325,0.636743215,-30.23522965
Greece,1/1/15,3.05,0.863073404,3.5338825,0.636743215,-26.22374739
Greece,7/1/14,3.05,0.742748914,4.1063675,0.636079249,-14.36147028
Greece,1/1/14,3.05,0.737218475,4.1371725,0.659578302,-10.53150117
Greece,7/1/13,2.6,0.777756173,3.34295,0.570592538,-26.63606437
Greece,1/1/13,3.3,0.736946829,4.477935,0.755599017,2.531008658
Greece,7/1/12,2.683,0.824844311,3.25273505,0.619988446,-24.83570075
Greece,1/1/12,3.3,0.788239467,4.186545,0.786234698,-0.254335012
Greece,7/1/11,3.26,0.697520315,4.673699,0.80196802,14.97414514
Hong Kong,1/1/16,19.2,7.75235,2.476668365,3.894523327,-49.76331917
Hong Kong,7/1/15,19.2,7.7508,2.477163648,4.008350731,-48.28468377
Hong Kong,1/1/15,18.8,7.75135,2.425383965,3.924843424,-49.36567922
Hong Kong,7/1/14,18.8,7.75045,2.425665607,3.920750782,-49.41260466
